type,signl,time,price,profit ,profit percent
Entry short,sell,5/19/2022 20:55,30259.8,,
Exit short,sellclose,5/19/2022 21:10,30405.58,-13.54,-0.54
Entry short,sell,5/19/2022 21:35,30288.4,,
Exit short,sellclose,5/20/2022 4:40,30089.78,14.89,0.6
Entry short,sell,5/20/2022 7:35,30258.7,,
Exit short,sellclose,5/20/2022 14:35,29814.08,35.23,1.41
Entry short,sell,5/20/2022 19:45,29206.2,,
Exit short,sellclose,5/22/2022 9:30,29710.42,-44.66,-1.79
Entry short,sell,5/22/2022 17:10,29982.2,,
Exit short,sellclose,5/22/2022 22:20,30325.97,-30.16,-1.21
Entry short,sell,5/22/2022 23:05,30410,,
Exit short,sellclose,5/23/2022 0:00,30173.36,17.95,0.72
Entry short,sell,5/23/2022 4:20,30205.8,,
Exit short,sellclose,5/23/2022 6:05,30376.05,-15.59,-0.62
Entry short,sell,5/23/2022 7:15,30500.1,,
Exit short,sellclose,5/23/2022 8:35,30333.65,12.14,0.49
Entry short,sell,5/23/2022 9:55,30433,,
Exit short,sellclose,5/23/2022 13:35,30228.35,15.31,0.61
Entry short,sell,5/24/2022 3:10,29278.7,,
Exit short,sellclose,5/24/2022 4:40,29403.91,-12.19,-0.49
Entry short,sell,5/24/2022 11:20,29345.1,,
Exit short,sellclose,5/24/2022 11:55,29238,7.62,0.3
Entry short,sell,5/24/2022 15:45,29523.4,,
Exit short,sellclose,5/24/2022 21:55,29614.89,-9.25,-0.37
Entry short,sell,5/24/2022 22:15,29587.8,,
Exit short,sellclose,5/24/2022 23:10,29816,-20.78,-0.83
Entry short,sell,5/25/2022 2:00,29762.5,,
Exit short,sellclose,5/25/2022 2:20,30019.29,-23.07,-0.92
Entry short,sell,5/25/2022 3:40,30179.9,,
Exit short,sellclose,5/25/2022 5:30,30003.99,13.07,0.52
Entry short,sell,5/25/2022 13:40,29735.4,,
Exit short,sellclose,5/26/2022 8:20,29360.03,30.06,1.2
Entry short,sell,5/26/2022 14:15,29149.2,,
Exit short,sellclose,5/30/2022 3:00,30374.8,-106.61,-4.26
Entry short,sell,5/30/2022 4:45,30308.8,,
Exit short,sellclose,5/30/2022 6:05,30511.63,-18.23,-0.73
Entry short,sell,5/30/2022 6:35,30646,,
Exit short,sellclose,5/30/2022 21:15,31635.3,-82.2,-3.29
Entry short,sell,5/30/2022 22:40,31695,,
Exit short,sellclose,5/31/2022 13:40,31388.97,22.64,0.91
Entry short,sell,6/2/2022 5:45,29834.6,,
Exit short,sellclose,6/2/2022 7:25,30063.72,-20.7,-0.83
Entry short,sell,6/2/2022 7:40,29995.2,,
Exit short,sellclose,6/2/2022 13:10,29815.93,13.44,0.54
Entry short,sell,6/2/2022 13:45,30039.5,,
Exit short,sellclose,6/3/2022 14:40,29367.47,54.43,2.18
Entry short,sell,6/4/2022 4:10,29697.6,,
Exit short,sellclose,6/4/2022 14:05,29468.98,17.75,0.71
Entry short,sell,6/4/2022 14:30,29823.2,,
Exit short,sellclose,6/5/2022 16:05,30125.69,-26.86,-1.07
Entry short,sell,6/11/2022 1:45,29228,,
Exit short,sellclose,6/11/2022 4:55,29363.57,-13.1,-0.52
Entry short,sell,6/11/2022 18:40,28590.1,,
Exit short,sellclose,6/11/2022 23:35,28341.91,20.2,0.81
Entry short,sell,6/12/2022 8:00,27559.8,,
Exit short,sellclose,6/12/2022 13:25,27294.45,22.57,0.9
Entry short,sell,6/12/2022 14:55,27798.5,,
Exit short,sellclose,6/13/2022 0:00,26521.65,113.33,4.53
Entry short,sell,6/13/2022 4:20,26179,,
Exit short,sellclose,6/13/2022 5:55,25181.52,93.76,3.75
Entry short,sell,6/13/2022 12:15,24030.9,,
Exit short,sellclose,6/13/2022 14:40,23197.63,85.19,3.41
Entry short,sell,6/13/2022 16:15,23840.4,,
Exit short,sellclose,6/13/2022 22:40,22797.32,107.88,4.32
Entry short,sell,6/14/2022 3:35,21915.7,,
Exit short,sellclose,6/14/2022 5:20,23319.59,-161.65,-6.47
Entry short,sell,6/14/2022 6:05,22624.4,,
Exit short,sellclose,6/14/2022 6:10,22483.32,14.09,0.56
Entry short,sell,6/14/2022 7:40,22830.6,,
Exit short,sellclose,6/14/2022 11:35,21926.81,97.47,3.9
Entry short,sell,6/14/2022 13:20,22428.2,,
Exit short,sellclose,6/14/2022 13:40,21966.16,50,2
Entry short,sell,6/14/2022 15:05,22586.5,,
Exit short,sellclose,6/14/2022 21:20,21770.5,88.82,3.55
Entry short,sell,6/14/2022 23:25,21979.7,,
Exit short,sellclose,6/15/2022 4:00,21377.95,66.94,2.68
Entry short,sell,6/15/2022 10:20,20433.4,,
Exit short,sellclose,6/15/2022 13:20,21638.68,-148.96,-5.96
Entry short,sell,6/15/2022 13:45,21587.7,,
Exit short,sellclose,6/15/2022 16:30,21038.69,62.08,2.48
Entry short,sell,6/15/2022 19:25,21896.5,,
Exit short,sellclose,6/16/2022 10:30,21030.8,97.34,3.89
Entry short,sell,6/16/2022 17:20,21248,,
Exit short,sellclose,6/16/2022 18:05,20954.55,33.03,1.32
Entry short,sell,6/17/2022 1:45,20687.9,,
Exit short,sellclose,6/17/2022 7:50,21239.46,-68.15,-2.73
Entry short,sell,6/17/2022 8:15,21132.2,,
Exit short,sellclose,6/17/2022 9:40,20913.6,24.36,0.97
Entry short,sell,6/17/2022 11:10,21157.8,,
Exit short,sellclose,6/17/2022 12:40,20722.99,49.88,2
Entry short,sell,6/17/2022 20:25,20670.5,,
Exit short,sellclose,6/17/2022 22:20,20415.07,29.39,1.18
Entry short,sell,6/18/2022 0:15,20649.2,,
Exit short,sellclose,6/18/2022 2:00,20353.02,34.36,1.37
Entry short,sell,6/18/2022 10:30,19388.9,,
Exit short,sellclose,6/18/2022 15:10,18913.95,59.74,2.39
Entry short,sell,6/18/2022 21:25,18664.4,,
Exit short,sellclose,6/18/2022 22:25,19301.6,-86.85,-3.47
Entry short,sell,6/19/2022 8:35,18570.7,,
Exit short,sellclose,6/19/2022 9:30,19100.54,-72.83,-2.91
Entry short,sell,6/19/2022 12:10,19757.4,,
Exit short,sellclose,6/19/2022 12:25,19488.89,32.48,1.3
Entry short,sell,6/19/2022 15:35,19845.9,,
Exit short,sellclose,6/19/2022 20:30,20496,-83.39,-3.34
Entry short,sell,6/19/2022 22:25,20660.5,,
Exit short,sellclose,6/20/2022 0:45,20163.14,58.68,2.35
Entry short,sell,6/20/2022 6:15,20045,,
Exit short,sellclose,6/20/2022 8:15,20481.25,-55.91,-2.24
Entry short,sell,6/20/2022 10:45,20697.4,,
Exit short,sellclose,6/20/2022 16:50,20317.25,44.42,1.78
Entry short,sell,6/20/2022 20:40,20340.3,,
Exit short,sellclose,6/21/2022 5:20,20782.53,-55.85,-2.23
Entry short,sell,6/21/2022 6:00,21004,,
Exit short,sellclose,6/21/2022 8:35,21405.6,-49.3,-1.97
Entry short,sell,6/21/2022 8:40,21305.1,,
Exit short,sellclose,6/21/2022 11:50,20917.11,44.03,1.76
Entry short,sell,6/21/2022 13:35,21363.5,,
Exit short,sellclose,6/21/2022 19:55,20865.24,56.81,2.27
Entry short,sell,6/22/2022 5:25,20510.4,,
Exit short,sellclose,6/22/2022 6:15,20285.35,25.93,1.04
Entry short,sell,6/22/2022 9:35,20393.3,,
Exit short,sellclose,6/22/2022 11:25,20561.01,-22.06,-0.88
Entry short,sell,6/22/2022 13:55,20715.4,,
Exit short,sellclose,6/22/2022 15:50,20141.04,67.82,2.71
Entry short,sell,6/23/2022 0:20,20145.4,,
Exit short,sellclose,6/23/2022 1:25,20558.6,-52.78,-2.11
Entry short,sell,6/23/2022 6:35,20575.6,,
Exit short,sellclose,6/23/2022 12:30,20850.28,-34.87,-1.39
Entry short,sell,6/23/2022 19:10,20507.2,,
Exit short,sellclose,6/23/2022 19:35,20810.99,-38.53,-1.54
Entry short,sell,6/23/2022 22:30,21143.4,,
Exit short,sellclose,6/24/2022 12:25,21416.13,-33.75,-1.35
Entry short,sell,6/24/2022 13:55,21188.4,,
Exit short,sellclose,6/24/2022 14:45,21059.9,13.66,0.55
Entry short,sell,6/24/2022 17:05,21173.5,,
Exit short,sellclose,6/25/2022 7:35,21566.35,-47.88,-1.92
Entry short,sell,6/25/2022 19:00,21192.1,,
Exit short,sellclose,6/25/2022 21:40,21525.3,-40.81,-1.63
Entry short,sell,6/25/2022 22:20,21422.9,,
Exit short,sellclose,6/26/2022 1:30,21362.81,5.51,0.22
Entry short,sell,6/26/2022 6:40,21482.7,,
Exit short,sellclose,6/26/2022 11:55,21735.05,-30.87,-1.23
Entry short,sell,6/26/2022 20:50,21358.7,,
Exit short,sellclose,6/26/2022 22:15,21174.59,20.05,0.8
Entry short,sell,6/27/2022 4:25,21207.5,,
Exit short,sellclose,6/27/2022 8:55,21553.9,-42.33,-1.69
Entry short,sell,6/27/2022 9:25,21425,,
Exit short,sellclose,6/27/2022 11:30,21323.66,10.32,0.41
Entry short,sell,6/27/2022 18:20,20859.6,,
Exit short,sellclose,6/28/2022 18:05,20365,57.78,2.31
Entry short,sell,6/28/2022 22:25,20389.4,,
Exit short,sellclose,6/28/2022 22:30,20280.48,11.85,0.47
Entry short,sell,6/29/2022 9:30,20150.6,,
Exit short,sellclose,6/29/2022 11:20,19875,32.69,1.31
Entry short,sell,6/29/2022 19:30,20102.1,,
Exit short,sellclose,6/29/2022 20:00,20283.87,-24.11,-0.96
Entry short,sell,6/29/2022 21:45,20287.1,,
Exit short,sellclose,6/29/2022 22:35,20139.36,16.71,0.67
Entry short,sell,6/30/2022 12:35,19182,,
Exit short,sellclose,6/30/2022 13:40,18929.87,31.36,1.25
Entry short,sell,6/30/2022 23:30,19105.4,,
Exit short,sellclose,6/30/2022 23:45,19179.85,-11.24,-0.45
Entry short,sell,7/1/2022 7:35,19569.2,,
Exit short,sellclose,7/1/2022 10:35,19221.04,42.98,1.72
Entry short,sell,7/1/2022 13:20,19325.1,,
Exit short,sellclose,7/1/2022 13:35,19210.15,13.37,0.53
Entry short,sell,7/1/2022 13:45,19554.3,,
Exit short,sellclose,7/2/2022 2:45,19102.39,56.28,2.25
Entry short,sell,7/2/2022 5:20,19248,,
Exit short,sellclose,7/2/2022 7:45,19134.77,13.21,0.53
Entry short,sell,7/2/2022 10:40,19215.7,,
Exit short,sellclose,7/2/2022 12:40,19383.54,-23.34,-0.93
Entry short,sell,7/2/2022 12:45,19359.8,,
Exit short,sellclose,7/3/2022 4:50,19055.99,37.73,1.51
Entry short,sell,7/3/2022 11:15,19119.2,,
Exit short,sellclose,7/3/2022 12:40,19036.48,9.32,0.37
Entry short,sell,7/3/2022 16:40,19130.3,,
Exit short,sellclose,7/3/2022 19:45,19477.63,-46.89,-1.88
Entry short,sell,7/4/2022 6:15,19154.2,,
Exit short,sellclose,7/4/2022 6:55,19093.14,6.47,0.26
Entry short,sell,7/4/2022 9:20,19183.4,,
Exit short,sellclose,7/4/2022 9:25,19228.61,-7.39,-0.3
Entry short,sell,7/4/2022 11:30,19577.9,,
Exit short,sellclose,7/4/2022 11:50,19770.5,-26.09,-1.04
Entry short,sell,7/4/2022 13:10,19726.1,,
Exit short,sellclose,7/4/2022 13:30,19589.76,15.78,0.63
Entry short,sell,7/4/2022 15:05,19927.4,,
Exit short,sellclose,7/4/2022 22:50,20174.68,-32.52,-1.3
Entry short,sell,7/5/2022 0:15,20277.3,,
Exit short,sellclose,7/5/2022 8:05,20102.56,20.04,0.8
Entry short,sell,7/5/2022 16:20,19685.7,,
Exit short,sellclose,7/5/2022 18:35,19891.65,-27.65,-1.11
Entry short,sell,7/6/2022 4:10,20242.9,,
Exit short,sellclose,7/6/2022 22:05,20558.41,-40.47,-1.62
Entry short,sell,7/6/2022 22:10,20485.7,,
Exit short,sellclose,7/7/2022 14:35,20878.34,-49.42,-1.98
Entry short,sell,7/7/2022 16:00,20922.1,,
Exit short,sellclose,7/7/2022 16:40,21046.28,-16.34,-0.65
Entry short,sell,7/7/2022 18:30,21132.6,,
Exit short,sellclose,7/7/2022 18:45,21340.01,-26.04,-1.04
Entry short,sell,7/7/2022 21:15,21679.7,,
Exit short,sellclose,7/8/2022 1:25,21936.94,-31.16,-1.25
Entry short,sell,7/11/2022 8:55,20522.5,,
Exit short,sellclose,7/11/2022 11:50,20428.51,9.95,0.4
Entry short,sell,7/11/2022 16:40,20469.9,,
Exit short,sellclose,7/11/2022 17:25,20631.18,-21.2,-0.85
Entry short,sell,7/11/2022 18:45,20633.4,,
Exit short,sellclose,7/11/2022 19:10,20488.88,16.01,0.64
Entry short,sell,7/12/2022 4:25,19992,,
Exit short,sellclose,7/12/2022 6:00,19888.57,11.43,0.46
Entry short,sell,7/12/2022 11:30,19790.9,,
Exit short,sellclose,7/12/2022 19:15,19514.73,33.39,1.34
Entry short,sell,7/13/2022 1:05,19446.1,,
Exit short,sellclose,7/13/2022 7:40,19645.92,-27.19,-1.09
Entry short,sell,7/13/2022 7:45,19744.9,,
Exit short,sellclose,7/13/2022 12:30,19360.12,47.22,1.89
Entry short,sell,7/13/2022 14:50,19569.2,,
Exit short,sellclose,7/13/2022 23:15,20241.49,-87.39,-3.5
Entry short,sell,7/14/2022 0:50,20351.9,,
Exit short,sellclose,7/14/2022 4:50,20099.39,29.52,1.18
Entry short,sell,7/14/2022 14:55,19884.9,,
Exit short,sellclose,7/14/2022 15:35,20222.04,-43.89,-1.76
Entry short,sell,7/14/2022 17:20,20474.3,,
Exit short,sellclose,7/14/2022 17:55,20692.17,-28.1,-1.12
Entry short,sell,7/14/2022 19:30,20726.2,,
Exit short,sellclose,7/14/2022 19:55,20579.74,16.17,0.65
Entry long,buy,7/19/2022 3:50,21899.6,,
Exit long,buyclose,7/19/2022 11:25,22220.73,35.16,1.41
Entry long,buy,7/20/2022 0:45,23091,,
Exit long,buyclose,7/20/2022 2:20,23381.01,29.9,1.2
Entry long,buy,7/20/2022 8:00,23430,,
Exit long,buyclose,7/20/2022 10:15,23671.9,24.31,0.97
Entry long,buy,7/20/2022 16:30,23755.3,,
Exit long,buyclose,7/20/2022 17:10,23427.5,-36,-1.44
Entry long,buy,7/20/2022 17:25,23625.4,,
Exit long,buyclose,7/20/2022 18:15,23736.08,10.21,0.41
Entry long,buy,7/20/2022 20:10,23080,,
Exit long,buyclose,7/20/2022 21:40,23687.38,64.29,2.57
Entry long,buy,7/20/2022 23:05,23283,,
Exit long,buyclose,7/21/2022 2:45,22822.6,-50.94,-2.04
Entry long,buy,7/21/2022 4:10,22749.9,,
Exit long,buyclose,7/21/2022 4:40,22831.3,7.45,0.3
Entry long,buy,7/21/2022 11:15,22727.4,,
Exit long,buyclose,7/21/2022 16:10,22939.52,21.83,0.87
Entry long,buy,7/22/2022 2:15,23054.5,,
Exit long,buyclose,7/22/2022 5:55,23150.01,8.86,0.35
Entry long,buy,7/22/2022 14:10,23482.7,,
Exit long,buyclose,7/22/2022 17:40,22890.8,-64.51,-2.58
Entry long,buy,7/22/2022 18:05,22953.2,,
Exit long,buyclose,7/22/2022 18:20,23012.93,5.01,0.2
Entry long,buy,7/22/2022 19:35,22769.2,,
Exit long,buyclose,7/23/2022 12:00,22173.9,-66.86,-2.67
Entry long,buy,7/23/2022 14:55,22142.1,,
Exit long,buyclose,7/23/2022 17:45,21944,-23.87,-0.95
Entry long,buy,7/23/2022 17:55,22027,,
Exit long,buyclose,7/23/2022 18:10,22147.16,12.14,0.49
Entry long,buy,7/25/2022 0:30,22360,,
Exit long,buyclose,7/25/2022 2:20,22055.2,-35.58,-1.42
Entry long,buy,7/25/2022 2:25,22039.7,,
Exit long,buyclose,7/25/2022 4:05,21762.4,-32.95,-1.32
Entry long,buy,7/25/2022 4:45,21814.1,,
Exit long,buyclose,7/25/2022 4:50,21839.67,1.43,0.06
Entry long,buy,7/25/2022 12:05,21826.1,,
Exit long,buyclose,7/25/2022 13:35,21788.2,-5.84,-0.23
Entry long,buy,7/25/2022 14:30,21757.1,,
Exit long,buyclose,7/25/2022 14:55,21907.67,15.8,0.63
Entry long,buy,7/25/2022 18:05,21819,,
Exit long,buyclose,7/25/2022 20:00,21974.85,16.36,0.65
Entry long,buy,7/25/2022 22:15,21864.1,,
Exit long,buyclose,7/25/2022 22:30,21588.5,-33.01,-1.32
Entry long,buy,7/25/2022 23:40,21603.3,,
Exit long,buyclose,7/25/2022 23:45,21394,-25.72,-1.03
Entry long,buy,7/25/2022 23:50,21336.5,,
Exit long,buyclose,7/26/2022 15:30,20714.6,-74.37,-2.97
Entry long,buy,7/28/2022 7:05,23010.3,,
Exit long,buyclose,7/28/2022 12:30,22781.6,-26.35,-1.05
Entry long,buy,7/28/2022 12:35,22772.3,,
Exit long,buyclose,7/28/2022 12:45,23072.88,31.5,1.26
Entry long,buy,7/29/2022 0:20,23744.2,,
Exit long,buyclose,7/29/2022 0:30,23863.48,11.06,0.44
Entry long,buy,7/29/2022 11:25,23811.6,,
Exit long,buyclose,7/29/2022 11:40,23633.7,-20.18,-0.81
Entry long,buy,7/29/2022 12:15,23712.7,,
Exit long,buyclose,7/29/2022 14:00,23763.1,3.81,0.15
Entry long,buy,7/29/2022 16:15,23726.5,,
Exit long,buyclose,7/29/2022 18:10,23991.01,26.37,1.05
Entry long,buy,7/29/2022 23:55,23771,,
Exit long,buyclose,7/30/2022 12:20,24086.18,31.65,1.27
Entry long,buy,7/30/2022 19:10,24433.9,,
Exit long,buyclose,7/30/2022 19:40,24238,-21.54,-0.86
Entry long,buy,7/30/2022 20:50,23945.6,,
Exit long,buyclose,7/30/2022 22:05,23541.1,-43.73,-1.75
Entry long,buy,7/30/2022 23:15,23588.1,,
Exit long,buyclose,7/31/2022 0:30,23725.3,13.04,0.52
Entry long,buy,7/31/2022 8:15,23657.5,,
Exit long,buyclose,7/31/2022 9:55,23742.5,7.48,0.3
Entry long,buy,7/31/2022 13:25,23704.6,,
Exit long,buyclose,7/31/2022 18:05,23837.99,12.57,0.5
Entry long,buy,7/31/2022 18:35,23682.2,,
Exit long,buyclose,8/4/2022 18:10,22492.7,-127.07,-5.08
Entry long,buy,8/6/2022 17:00,23020.8,,
Exit long,buyclose,8/6/2022 17:05,23054.2,2.13,0.09
Entry long,buy,8/6/2022 23:20,23015.1,,
Exit long,buyclose,8/6/2022 23:35,22906.9,-13.25,-0.53
Entry long,buy,8/9/2022 2:10,23680.2,,
Exit long,buyclose,8/9/2022 3:00,23818.45,13.1,0.52
Entry long,buy,8/9/2022 6:05,23810.6,,
Exit long,buyclose,8/9/2022 9:40,23586.6,-25.02,-1
Entry long,buy,8/9/2022 12:50,23239.6,,
Exit long,buyclose,8/9/2022 13:25,23288.63,3.77,0.15
Entry long,buy,8/9/2022 14:00,23000.9,,
Exit long,buyclose,8/10/2022 0:40,22720.9,-31.93,-1.28
Entry long,buy,8/11/2022 7:55,24429.4,,
Exit long,buyclose,8/11/2022 12:15,24719.2,28.16,1.13
Entry long,buy,8/11/2022 14:45,24484.1,,
Exit long,buyclose,8/11/2022 22:55,23922,-58.89,-2.36
Entry long,buy,8/11/2022 23:25,23899.5,,
Exit long,buyclose,8/12/2022 9:50,24110.96,20.62,0.82
Entry long,buy,8/12/2022 10:50,23809.4,,
Exit long,buyclose,8/12/2022 10:55,23687,-14.35,-0.57
Entry long,buy,8/12/2022 11:20,23754.5,,
Exit long,buyclose,8/12/2022 13:40,23844.34,7.96,0.32
Entry long,buy,8/13/2022 7:55,24566.1,,
Exit long,buyclose,8/13/2022 8:50,24408.1,-17.58,-0.7
Entry long,buy,8/13/2022 11:40,24333.4,,
Exit long,buyclose,8/13/2022 13:20,24474.7,13.02,0.52
Entry long,buy,8/13/2022 18:45,24427.9,,
Exit long,buyclose,8/14/2022 1:05,24566.06,12.64,0.51
Entry long,buy,8/14/2022 11:40,24519.9,,
Exit long,buyclose,8/14/2022 13:15,24426.4,-11.03,-0.44
Entry long,buy,8/14/2022 13:20,24452.7,,
Exit long,buyclose,8/14/2022 13:45,24510.08,4.37,0.17
Entry long,buy,8/14/2022 16:45,24333.5,,
Exit long,buyclose,8/14/2022 18:00,24151.2,-20.23,-0.81
Entry long,buy,8/14/2022 22:15,24220.7,,
Exit long,buyclose,8/15/2022 0:30,24360.27,12.91,0.52
Entry long,buy,8/15/2022 6:10,24562.6,,
Exit long,buyclose,8/15/2022 6:35,24312,-27.01,-1.08
Entry long,buy,8/15/2022 8:50,24028.9,,
Exit long,buyclose,8/15/2022 9:00,24040.02,-0.34,-0.01
Entry long,buy,8/15/2022 9:35,24001.6,,
Exit long,buyclose,8/15/2022 9:40,24051.25,3.67,0.15
Entry long,buy,8/15/2022 11:55,24037.2,,
Exit long,buyclose,8/15/2022 15:50,24222.7,17.79,0.71
Entry long,buy,8/15/2022 18:10,24063.3,,
Exit long,buyclose,8/15/2022 23:00,23851.8,-23.47,-0.94
Entry long,buy,8/15/2022 23:05,23846.6,,
Exit long,buyclose,8/15/2022 23:25,24073.26,22.26,0.89
Entry long,buy,8/16/2022 3:10,23859.3,,
Exit long,buyclose,8/16/2022 3:25,24156.05,29.59,1.18
Entry long,buy,8/16/2022 5:15,23870.5,,
Exit long,buyclose,8/16/2022 6:20,24009.81,13.09,0.52
Entry long,buy,8/16/2022 12:50,23935.8,,
Exit long,buyclose,8/16/2022 14:15,23725.4,-23.48,-0.94
Entry long,buy,8/16/2022 14:35,23732.2,,
Exit long,buyclose,8/16/2022 15:45,23896.56,15.81,0.63
Entry long,buy,8/16/2022 16:45,23699.1,,
Exit long,buyclose,8/16/2022 17:05,23857.85,15.25,0.61
Entry long,buy,8/16/2022 22:35,23848.1,,
Exit long,buyclose,8/17/2022 0:10,23923.75,6.43,0.26
Entry long,buy,8/17/2022 7:30,23907.6,,
Exit long,buyclose,8/17/2022 13:40,23497.8,-44.35,-1.77
Entry long,buy,8/17/2022 14:40,23358,,
Exit long,buyclose,8/17/2022 17:55,23456.49,9.04,0.36
Entry long,buy,8/17/2022 19:15,23246,,
Exit long,buyclose,8/18/2022 12:20,23583.04,34.75,1.39
Entry short,sell,8/20/2022 0:45,21104.1,,
Exit short,sellclose,8/20/2022 21:00,20761.53,39.08,1.56
Entry short,sell,8/20/2022 22:05,21224,,
Exit short,sellclose,8/21/2022 11:50,21558.6,-40.91,-1.64
Entry short,sell,8/21/2022 11:55,21514.4,,
Exit short,sellclose,8/21/2022 22:05,21295.27,23.96,0.96
Entry short,sell,8/22/2022 10:40,21253.9,,
Exit short,sellclose,8/22/2022 18:35,21028.08,25.06,1
Entry short,sell,8/22/2022 22:20,21174.8,,
Exit short,sellclose,8/23/2022 0:00,21426.3,-31.19,-1.25
Entry short,sell,8/23/2022 1:15,21374.1,,
Exit short,sellclose,8/23/2022 3:55,21225.31,15.9,0.64
Entry short,sell,8/23/2022 7:45,21228,,
Exit short,sellclose,8/23/2022 8:05,21378.03,-19.17,-0.77
Entry short,sell,8/23/2022 9:50,21438.8,,
Exit short,sellclose,8/24/2022 1:45,21198.75,26.49,1.06
Entry short,sell,8/24/2022 5:20,21392.3,,
Exit short,sellclose,8/24/2022 14:25,21507.45,-14.96,-0.6
Entry short,sell,8/24/2022 14:30,21504.6,,
Exit short,sellclose,8/24/2022 16:05,21729.63,-27.66,-1.11
Entry short,sell,8/24/2022 19:15,21739.3,,
Exit short,sellclose,8/24/2022 21:55,21620.42,12.17,0.49
Entry short,sell,8/25/2022 1:20,21520.1,,
Exit short,sellclose,8/25/2022 6:15,21635.68,-14.93,-0.6
Entry short,sell,8/25/2022 7:30,21683.2,,
Exit short,sellclose,8/25/2022 9:30,21633.43,4.24,0.17
Entry short,sell,8/25/2022 19:30,21588,,
Exit short,sellclose,8/26/2022 0:05,21452.76,14.16,0.57
Entry short,sell,8/26/2022 2:20,21592.1,,
Exit short,sellclose,8/26/2022 5:00,21493.74,9.89,0.4
Entry short,sell,8/26/2022 12:35,21534.2,,
Exit short,sellclose,8/26/2022 15:00,20942.37,67.21,2.69
Entry short,sell,8/27/2022 7:35,20211.1,,
Exit short,sellclose,8/27/2022 13:20,20091.03,13.35,0.53
Entry short,sell,8/27/2022 17:40,20054.3,,
Exit short,sellclose,8/27/2022 19:00,19930.67,13.91,0.56
Entry short,sell,8/27/2022 22:40,20021.2,,
Exit short,sellclose,8/28/2022 23:25,19779.6,28.67,1.15
Entry short,sell,8/29/2022 2:30,19735.6,,
Exit short,sellclose,8/29/2022 12:25,19970.05,-31.2,-1.25
Entry short,sell,8/29/2022 12:30,19994.6,,
Exit short,sellclose,8/29/2022 14:05,20210.55,-28.5,-1.14
Entry short,sell,8/29/2022 15:35,20243,,
Exit short,sellclose,8/29/2022 16:00,20382,-18.67,-0.75
Entry short,sell,8/29/2022 16:05,20312.4,,
Exit short,sellclose,8/29/2022 19:25,20097.24,24.98,1
Entry short,sell,8/29/2022 23:35,20295,,
Exit short,sellclose,8/30/2022 4:25,20489.85,-25.5,-1.02
Entry short,sell,8/30/2022 7:15,20455.2,,
Exit short,sellclose,8/30/2022 10:45,20332.37,13.51,0.54
Entry short,sell,8/30/2022 19:05,19954.2,,
Exit short,sellclose,8/31/2022 2:05,20289.36,-43.49,-1.74
Entry short,sell,8/31/2022 6:15,20281.2,,
Exit short,sellclose,8/31/2022 6:30,20249,2.47,0.1
Entry short,sell,8/31/2022 10:45,20341.1,,
Exit short,sellclose,8/31/2022 14:55,20126.59,24.86,0.99
Entry short,sell,8/31/2022 19:15,20202,,
Exit short,sellclose,9/1/2022 7:00,19863.12,40.44,1.62
Entry short,sell,9/1/2022 10:45,19982.5,,
Exit short,sellclose,9/1/2022 11:45,20098.39,-16,-0.64
Entry short,sell,9/1/2022 17:30,19869.7,,
Exit short,sellclose,9/2/2022 12:35,20342.5,-60.99,-2.44
Entry short,sell,9/2/2022 14:40,20392,,
Exit short,sellclose,9/2/2022 16:50,20121.23,31.7,1.27
Entry short,sell,9/3/2022 0:40,20030.6,,
Exit short,sellclose,9/3/2022 3:25,19870.53,18.48,0.74
Entry short,sell,9/3/2022 22:15,19787.7,,
Exit short,sellclose,9/4/2022 6:30,19716.83,7.45,0.3
Entry short,sell,9/4/2022 9:05,19807.7,,
Exit short,sellclose,9/4/2022 23:30,19957.6,-20.42,-0.82
Entry short,sell,9/5/2022 14:15,19774.7,,
Exit short,sellclose,9/5/2022 14:55,19871.62,-13.75,-0.55
Entry short,sell,9/5/2022 15:00,19868.5,,
Exit short,sellclose,9/5/2022 18:15,19708.4,18.64,0.75
Entry short,sell,9/5/2022 22:55,19793.7,,
Exit short,sellclose,9/6/2022 0:10,19864.97,-10.5,-0.42
Entry short,sell,9/6/2022 0:15,19897.2,,
Exit short,sellclose,9/6/2022 0:40,19990.09,-13.17,-0.53
Entry short,sell,9/6/2022 6:40,19831.5,,
Exit short,sellclose,9/6/2022 7:25,19938.33,-14.97,-0.6
Entry short,sell,9/6/2022 7:40,19887.1,,
Exit short,sellclose,9/6/2022 13:30,19804.8,8.85,0.35
Entry short,sell,9/7/2022 5:45,18778.8,,
Exit short,sellclose,9/7/2022 11:05,18702.21,8.7,0.35
Entry short,sell,9/7/2022 13:05,18852.7,,
Exit short,sellclose,9/7/2022 17:55,19002.61,-21.38,-0.86
Entry short,sell,9/7/2022 18:40,19011.2,,
Exit short,sellclose,9/7/2022 18:45,19149.05,-19.63,-0.79
Entry short,sell,9/7/2022 19:10,19150.4,,
Exit short,sellclose,9/7/2022 20:50,19434.65,-38.61,-1.54
Entry short,sell,9/7/2022 21:25,19345.2,,
Exit short,sellclose,9/7/2022 21:35,19253.5,10.35,0.41
Entry short,sell,9/7/2022 22:10,19388.4,,
Exit short,sellclose,9/8/2022 1:40,19194.08,23.56,0.94
Entry short,sell,9/8/2022 4:25,19277.5,,
Exit short,sellclose,9/8/2022 7:15,19167.06,12.82,0.51
